shipment_id,supplier,product,distance_km,order_quantity,supplier_reliability,historical_delay_rate,lead_time_days,inventory_level,supplier_capacity,shipping_cost,weather_risk,demand_forecast,delay
SHP02567,Supplier_D,Processors,4730,1402,0.82,0.23,4,888,6825,4916.96,1.0,327,1
SHP02568,Supplier_B,Sensors,309,1918,0.86,0.02,7,672,7760,3679.81,0.9,1088,1
SHP02569,Supplier_D,Processors,2193,1113,0.79,0.13,2,2726,9902,15792.82,0.78,1531,0
SHP02570,Supplier_A,Displays,3638,231,0.78,0.15,9,146,5570,19146.77,0.75,1298,1
SHP02571,Supplier_B,Sensors,1663,1563,0.99,0.17,14,2013,1573,15467.88,0.65,2030,0
SHP02572,Supplier_A,Microchips,125,1282,0.71,0.12,21,1355,1507,19282.49,0.85,2700,1
SHP02573,Supplier_A,Sensors,274,952,0.99,0.24,7,1774,7735,12297.41,0.49,114,0
SHP02574,Supplier_A,Displays,1434,1346,0.71,0.33,19,2916,3222,18617.43,0.18,313,0
SHP02575,Supplier_A,Sensors,421,1192,0.78,0.32,19,648,8688,13963.5,0.77,702,0
SHP02576,Supplier_B,Processors,4250,1455,0.84,0.24,17,478,2294,18223.25,0.92,151,1
SHP02577,Supplier_A,Processors,4147,995,0.74,0.19,9,1616,1787,3650.98,0.34,1029,0
SHP02578,Supplier_A,Displays,3327,1609,0.74,0.29,18,1374,5667,16403.52,0.78,156,1
SHP02579,Supplier_D,Batteries,1972,307,0.77,0.3,9,2640,3233,4336.54,0.27,1412,1
SHP02580,Supplier_B,Processors,2167,1556,0.98,0.29,16,2464,9778,1034.87,0.94,2555,1
SHP02581,Supplier_B,Microchips,432,558,0.81,0.07,27,1902,4650,10592.93,0.68,631,0
SHP02582,Supplier_C,Displays,3091,141,0.86,0.03,11,1817,4249,6705.91,0.57,1736,0
SHP02583,Supplier_B,Sensors,1010,1234,0.9,0.34,2,1118,7071,1348.86,0.78,2504,0
SHP02584,Supplier_B,Sensors,4596,198,0.92,0.34,10,1566,5036,19615.94,0.81,799,1
SHP02585,Supplier_C,Microchips,1049,166,0.9,0.21,18,1389,9747,13496.09,0.89,1156,0
SHP02586,Supplier_B,Processors,2175,507,0.8,0.35,21,2149,2709,18085.34,0.9,1666,1
SHP02587,Supplier_B,Displays,2614,614,0.73,0.27,26,613,6212,19982.11,0.05,773,0
SHP02588,Supplier_B,Microchips,3431,863,0.78,0.19,2,2596,2510,8143.35,0.12,1409,0
SHP02589,Supplier_B,Processors,3129,94,0.76,0.15,10,1026,6903,5467.37,0.83,616,1
SHP02590,Supplier_C,Displays,200,1850,0.74,0.22,15,1391,9167,4085.75,0.95,780,0
SHP02591,Supplier_B,Sensors,4746,823,0.71,0.19,25,1483,8552,10546.15,0.31,1808,0
SHP02592,Supplier_B,Displays,2500,1892,0.97,0.35,6,2420,4506,12318.58,0.01,826,0
SHP02593,Supplier_C,Batteries,3471,283,0.97,0.18,7,1664,7078,9712.24,0.32,2264,0
SHP02594,Supplier_D,Displays,2443,1448,0.71,0.3,6,1634,7432,8051.41,0.38,2914,0
SHP02595,Supplier_A,Batteries,452,1620,0.75,0.29,5,1303,4633,3781.31,0.76,368,1
SHP02596,Supplier_D,Displays,3055,1923,0.74,0.04,29,1417,2461,9116.26,0.05,2143,0
SHP02597,Supplier_C,Batteries,1118,1988,0.78,0.05,17,1444,6914,2162.24,0.21,1887,0
SHP02598,Supplier_A,Sensors,1279,246,0.76,0.24,17,605,7352,17368.43,0.89,817,1
SHP02599,Supplier_C,Processors,3636,74,0.97,0.11,11,1320,3171,1414.6,0.15,820,0
SHP02600,Supplier_C,Batteries,3750,444,0.72,0.24,15,268,8928,7922.6,0.76,2287,1
SHP02601,Supplier_B,Batteries,2602,763,0.76,0.07,14,583,9594,2452.69,0.36,243,1
SHP02602,Supplier_A,Sensors,3919,1858,0.72,0.15,29,2739,9475,15612.12,0.66,2369,1
SHP02603,Supplier_B,Batteries,1079,1109,0.98,0.05,5,2616,7806,6598.37,0.07,880,0
SHP02604,Supplier_A,Microchips,4934,1547,0.97,0.11,15,1545,7115,2705.56,0.29,991,0
SHP02605,Supplier_C,Sensors,1076,272,0.91,0.05,27,1423,9432,10864.08,0.42,2735,1
SHP02606,Supplier_C,Microchips,1471,913,0.82,0.34,25,93,5656,18367.4,0.86,729,1
SHP02607,Supplier_D,Sensors,2380,1862,0.76,0.15,25,114,9892,18218.57,0.56,1733,1
SHP02608,Supplier_A,Batteries,4676,579,0.76,0.32,10,295,3670,5368.2,0.05,534,1
SHP02609,Supplier_B,Microchips,207,1261,0.83,0.34,4,1036,5360,14533.36,0.8,1668,0
SHP02610,Supplier_D,Batteries,1072,1475,0.92,0.32,11,1658,3548,1090.54,0.05,2530,0
SHP02611,Supplier_D,Sensors,1726,306,0.78,0.17,16,1774,3326,3071.11,0.93,2581,1
SHP02612,Supplier_D,Batteries,803,703,0.79,0.28,25,2255,3796,10239.71,0.21,1729,0
SHP02613,Supplier_B,Microchips,974,1209,0.87,0.07,20,1548,8046,4960.75,0.49,1573,0
SHP02614,Supplier_D,Microchips,3909,1892,0.77,0.05,3,1098,3206,16066.11,0.07,579,1
SHP02615,Supplier_B,Batteries,2511,640,0.87,0.31,3,2922,6179,18655.91,0.56,1266,1
SHP02616,Supplier_D,Displays,2207,493,0.81,0.03,10,209,2610,584.5,0.5,2169,0
SHP02617,Supplier_B,Sensors,3653,467,0.71,0.34,5,2915,9679,5041.86,0.41,660,0
SHP02618,Supplier_C,Sensors,1373,1365,0.82,0.24,6,1054,1464,9071.29,0.04,2795,1
SHP02619,Supplier_C,Batteries,659,623,0.97,0.16,3,2172,5323,11480.05,0.88,1515,0
SHP02620,Supplier_C,Displays,216,178,0.79,0.07,26,2235,9857,18360.1,0.8,2759,0
SHP02621,Supplier_C,Microchips,3146,1060,0.79,0.26,8,1991,6475,17891.73,0.63,2615,1
SHP02622,Supplier_C,Processors,143,390,0.72,0.21,20,528,7965,12924.82,0.57,2859,0
SHP02623,Supplier_D,Processors,608,859,0.88,0.25,7,2650,1798,5519.07,0.69,2993,0
SHP02624,Supplier_D,Batteries,3539,1330,0.95,0.16,24,1376,3800,15774.11,0.14,2103,0
SHP02625,Supplier_D,Displays,4028,1041,0.8,0.04,17,436,4240,4451.71,0.93,220,0
SHP02626,Supplier_B,Displays,1016,1797,0.77,0.12,15,521,4355,19320.86,0.28,2886,0
SHP02627,Supplier_B,Sensors,3045,1639,0.98,0.12,13,358,4929,613.88,0.66,1561,1
SHP02628,Supplier_B,Microchips,898,1760,0.92,0.02,7,2984,1859,11610.52,0.61,850,0
SHP02629,Supplier_B,Displays,1860,149,0.86,0.02,27,750,9555,2223.75,0.64,888,1
SHP02630,Supplier_C,Processors,2433,88,0.79,0.13,28,1971,8688,8448.19,0.88,1224,1
SHP02631,Supplier_C,Microchips,3375,1999,0.76,0.26,27,1902,6022,12881.2,0.3,994,1
SHP02632,Supplier_C,Microchips,918,312,0.91,0.23,23,2067,8584,13947.17,0.75,1106,0
SHP02633,Supplier_A,Batteries,2268,199,0.85,0.1,14,1128,7402,15818.6,0.6,286,0
SHP02634,Supplier_D,Displays,3835,1706,0.85,0.22,16,835,2774,12069.89,0.08,1282,1
SHP02635,Supplier_B,Batteries,3165,739,0.72,0.23,25,1528,4365,5400.73,0.41,617,1
SHP02636,Supplier_B,Displays,3359,862,0.85,0.19,15,2402,9014,17840.44,0.84,2829,1
SHP02637,Supplier_C,Sensors,1006,1403,0.94,0.19,9,151,9342,16316.59,0.32,1303,0
SHP02638,Supplier_B,Batteries,4208,1193,0.97,0.14,22,824,8425,3621.02,0.48,2047,1
SHP02639,Supplier_B,Batteries,702,1657,0.73,0.06,21,1281,4021,16616.97,0.49,1100,0
SHP02640,Supplier_D,Processors,4395,268,0.88,0.15,12,1388,5237,19466.57,0.62,739,1
SHP02641,Supplier_C,Batteries,2733,955,0.86,0.13,22,621,7394,12925.77,0.88,1931,0
SHP02642,Supplier_D,Displays,1891,1983,0.96,0.22,10,197,4817,5995.2,0.17,829,0
SHP02643,Supplier_A,Processors,3627,1887,0.92,0.3,13,1872,1760,12328.58,0.5,752,1
SHP02644,Supplier_A,Batteries,4643,1196,0.98,0.14,27,646,5451,7179.43,0.42,532,1
SHP02645,Supplier_A,Batteries,1911,293,0.98,0.25,7,1027,5627,13680.96,0.3,2791,0
SHP02646,Supplier_C,Sensors,4011,935,0.77,0.29,20,1120,3739,11123.6,0.92,2910,1
SHP02647,Supplier_B,Batteries,940,636,0.91,0.09,4,2596,8439,18625.07,0.01,200,1
SHP02648,Supplier_C,Microchips,3242,567,0.85,0.32,2,204,6548,12549.22,0.12,2467,1
SHP02649,Supplier_C,Processors,4785,1094,0.76,0.04,16,279,7791,4672.64,0.73,1221,1
SHP02650,Supplier_B,Microchips,2190,239,0.76,0.32,16,207,8916,14639.64,0.26,947,1
SHP02651,Supplier_D,Processors,4715,1298,0.72,0.07,6,972,7845,6367.13,0.72,2426,1
SHP02652,Supplier_A,Sensors,1136,964,0.93,0.13,23,2665,7867,5811.62,0.83,2845,0
SHP02653,Supplier_D,Batteries,824,664,0.79,0.22,25,1224,4943,8139.64,0.25,1978,1
SHP02654,Supplier_A,Batteries,1087,905,0.95,0.32,12,2396,4460,733.94,0.19,1266,0
SHP02655,Supplier_C,Batteries,902,515,0.88,0.1,26,1296,2492,19398.24,0.15,1984,1
SHP02656,Supplier_A,Processors,2682,148,0.9,0.27,24,815,4621,10880.46,0.2,2503,1
SHP02657,Supplier_C,Batteries,3937,879,0.78,0.25,2,2662,9918,15583.13,0.27,1714,0
SHP02658,Supplier_D,Microchips,626,1436,0.83,0.07,24,516,6018,5528.12,0.87,529,0
SHP02659,Supplier_C,Batteries,1765,1046,0.82,0.18,11,535,9162,15059.05,0.77,1162,0
SHP02660,Supplier_D,Sensors,1238,1156,0.77,0.18,26,1625,7750,11559.82,0.0,2572,0
SHP02661,Supplier_B,Microchips,559,1766,0.94,0.12,21,493,5841,8770.81,0.87,1471,0
SHP02662,Supplier_B,Batteries,2652,1737,0.88,0.28,12,1927,8468,19428.05,0.08,528,1
SHP02663,Supplier_B,Batteries,4520,105,0.71,0.33,29,954,1087,10129.95,0.66,1409,0
SHP02664,Supplier_C,Displays,4774,1775,0.94,0.26,8,2960,1562,13320.44,0.15,554,0
SHP02665,Supplier_B,Processors,2908,1095,0.73,0.34,26,1851,2268,799.17,0.06,1447,0
SHP02666,Supplier_A,Microchips,2998,629,0.82,0.04,18,975,6561,6378.38,0.76,618,0
SHP02667,Supplier_D,Displays,3343,234,0.87,0.03,13,2027,7045,17829.49,0.47,1938,0
SHP02668,Supplier_D,Sensors,4168,571,0.7,0.31,27,341,5654,15299.7,0.6,1426,1
SHP02669,Supplier_A,Processors,2431,1651,0.89,0.32,26,1283,4171,10966.7,0.43,309,1
SHP02670,Supplier_C,Microchips,4670,313,0.89,0.06,5,1884,8512,18053.11,0.07,690,0
SHP02671,Supplier_C,Batteries,3785,1298,0.89,0.14,13,801,8852,9981.3,0.74,993,0
SHP02672,Supplier_D,Microchips,731,1708,0.75,0.3,25,1284,3800,11546.89,0.82,966,1
SHP02673,Supplier_B,Batteries,4898,1111,0.77,0.06,4,2972,7846,7951.98,0.04,2591,0
SHP02674,Supplier_C,Processors,2556,1052,0.77,0.11,19,712,6038,12590.78,0.38,275,1
SHP02675,Supplier_C,Batteries,1081,172,0.98,0.24,13,1469,5888,6720.53,0.56,860,0
SHP02676,Supplier_A,Sensors,4754,1903,0.72,0.34,25,1634,5780,8017.1,0.61,316,1
SHP02677,Supplier_A,Batteries,4417,1229,0.82,0.28,25,969,2143,19343.36,0.58,1529,1
SHP02678,Supplier_B,Sensors,1656,1979,0.95,0.28,20,958,7703,2670.52,0.69,1530,1
SHP02679,Supplier_C,Processors,2305,350,0.92,0.13,14,173,1747,2552.48,0.97,703,0
SHP02680,Supplier_C,Processors,4543,882,0.94,0.24,17,117,8094,1344.66,0.39,1552,0
SHP02681,Supplier_A,Microchips,4055,1140,0.98,0.06,9,524,7445,6740.87,0.56,1842,0
SHP02682,Supplier_C,Sensors,1021,1978,0.81,0.35,28,407,4488,8265.47,0.7,919,1
SHP02683,Supplier_D,Sensors,504,694,0.79,0.18,28,1816,3104,2343.06,0.59,1834,1
SHP02684,Supplier_A,Displays,4872,923,0.71,0.23,7,1529,4856,11208.05,0.39,1161,0
SHP02685,Supplier_B,Displays,4784,443,0.74,0.31,11,1419,6119,11874.38,0.62,2571,1
SHP02686,Supplier_A,Displays,1720,1725,0.86,0.02,26,2003,6258,15145.02,0.65,2726,0
SHP02687,Supplier_C,Batteries,3052,1667,0.75,0.34,11,2618,3768,19531.38,0.58,284,0
SHP02688,Supplier_B,Displays,3218,1643,0.91,0.14,7,1956,5059,12577.37,0.21,2422,0
SHP02689,Supplier_A,Sensors,1694,710,0.71,0.13,9,882,2808,2677.19,0.51,701,1
SHP02690,Supplier_D,Batteries,665,1478,0.78,0.07,19,2721,6480,2226.22,0.88,1409,1
SHP02691,Supplier_D,Processors,4899,1522,0.9,0.3,18,1403,1409,15662.16,0.87,1471,1
SHP02692,Supplier_A,Microchips,2968,1204,0.77,0.31,27,2524,1645,13181.52,0.75,2866,0
SHP02693,Supplier_D,Displays,957,118,0.91,0.03,11,1058,2551,3657.33,0.7,629,0
SHP02694,Supplier_D,Processors,1384,1418,0.99,0.04,3,492,6362,5440.52,0.15,1112,0
SHP02695,Supplier_D,Sensors,684,811,0.93,0.32,13,650,2113,15129.69,0.46,2903,1
SHP02696,Supplier_B,Microchips,4427,369,0.8,0.06,21,2859,4587,11540.04,0.11,1954,1
SHP02697,Supplier_D,Processors,1345,226,0.96,0.22,11,1524,1061,11907.5,0.82,106,0
SHP02698,Supplier_D,Microchips,151,633,0.71,0.22,10,536,2727,4595.17,0.29,287,1
SHP02699,Supplier_D,Displays,2263,1602,0.91,0.31,17,2836,5592,12766.63,0.77,1723,0
SHP02700,Supplier_B,Sensors,637,1914,0.71,0.21,8,2745,9168,15527.26,0.81,1239,0
SHP02701,Supplier_A,Microchips,640,1233,0.75,0.16,10,2993,3966,17762.42,0.89,2646,1
SHP02702,Supplier_C,Processors,914,631,0.99,0.34,26,2102,4360,14865.99,0.75,162,0
SHP02703,Supplier_D,Displays,1515,1698,0.8,0.1,26,681,6662,11739.33,0.56,540,0
SHP02704,Supplier_A,Displays,2938,1817,0.94,0.11,25,1804,9070,13628.56,0.6,1467,1
SHP02705,Supplier_D,Processors,1752,1606,0.81,0.05,7,2974,7700,9959.67,0.32,686,0
SHP02706,Supplier_B,Processors,2765,1208,0.94,0.34,28,1628,4630,4924.52,0.18,478,0
SHP02707,Supplier_A,Microchips,4614,1848,0.98,0.25,11,1261,4869,17703.04,0.13,2442,0
SHP02708,Supplier_B,Batteries,4162,160,0.83,0.02,8,75,6200,10886.14,0.18,1806,1
SHP02709,Supplier_D,Displays,2456,1048,0.86,0.25,19,2259,3039,12089.21,0.93,1355,1
SHP02710,Supplier_D,Microchips,3910,807,0.88,0.15,12,2842,8454,19807.12,0.16,2587,1
SHP02711,Supplier_B,Processors,963,332,0.97,0.34,2,2630,2307,19707.81,0.72,2541,0
SHP02712,Supplier_C,Microchips,285,1593,0.77,0.11,22,2980,7634,11933.06,0.18,836,0
SHP02713,Supplier_B,Processors,4456,1869,0.88,0.25,25,2507,2724,1162.17,0.98,973,1
SHP02714,Supplier_D,Sensors,1651,1792,0.79,0.23,20,1713,6670,8224.88,0.37,803,0
SHP02715,Supplier_B,Processors,2307,243,0.76,0.02,24,1146,5690,18777.22,0.41,198,0
SHP02716,Supplier_C,Processors,861,1016,0.72,0.31,6,1306,3455,6121.98,0.4,2559,0
SHP02717,Supplier_B,Processors,4419,1120,0.88,0.07,29,2952,1941,19985.74,0.82,513,0
SHP02718,Supplier_C,Batteries,1379,1027,0.96,0.24,27,1179,8092,2144.19,0.22,413,1
SHP02719,Supplier_C,Processors,4375,391,0.8,0.28,25,950,6295,11578.23,0.83,2473,1
SHP02720,Supplier_B,Displays,4827,1315,0.86,0.23,7,58,8688,10551.26,0.66,2276,1
SHP02721,Supplier_B,Displays,3794,571,0.89,0.05,23,99,4061,5479.38,0.22,1885,0
SHP02722,Supplier_A,Microchips,3381,1443,0.82,0.34,8,1595,9587,18997.84,0.07,1532,0
SHP02723,Supplier_D,Batteries,1636,850,0.96,0.1,24,491,4763,12573.84,0.77,522,1
SHP02724,Supplier_C,Microchips,3264,952,0.81,0.23,5,1851,8694,4989.45,0.22,2798,1
SHP02725,Supplier_A,Displays,2870,180,0.74,0.28,27,1663,3888,7988.94,0.89,329,0
SHP02726,Supplier_B,Displays,2063,1343,0.74,0.33,17,2133,5443,14563.97,0.13,1694,1
SHP02727,Supplier_D,Sensors,3945,863,0.96,0.22,29,2215,5006,6305.09,0.62,776,0
SHP02728,Supplier_A,Processors,3535,110,0.99,0.11,11,751,2086,17652.32,0.69,815,1
SHP02729,Supplier_C,Displays,4810,213,0.78,0.3,27,803,7499,3730.64,0.66,2048,0
SHP02730,Supplier_A,Microchips,661,1598,0.74,0.07,16,1878,2304,5657.85,0.32,2757,1
SHP02731,Supplier_C,Microchips,2521,321,0.84,0.03,14,1585,7510,3325.52,0.88,437,0
SHP02732,Supplier_B,Processors,4817,1793,0.91,0.32,9,279,2014,2531.49,0.77,345,1
SHP02733,Supplier_D,Processors,2235,1831,0.88,0.21,23,609,9412,6356.15,0.51,657,0
SHP02734,Supplier_D,Sensors,2161,182,0.98,0.04,28,1223,6848,19983.99,0.6,303,1
SHP02735,Supplier_D,Batteries,2280,1317,0.94,0.21,14,1928,9664,2339.42,0.57,1316,0
SHP02736,Supplier_B,Microchips,2060,1879,0.95,0.07,25,2305,6120,4653.54,0.95,1677,0
SHP02737,Supplier_C,Processors,3979,1047,0.86,0.03,8,1134,1415,5796.53,0.9,773,0
SHP02738,Supplier_B,Microchips,3379,1507,0.79,0.06,18,1190,2868,12573.03,0.24,835,1
SHP02739,Supplier_D,Processors,3984,87,0.9,0.28,5,288,5112,15034.24,0.26,2431,0
SHP02740,Supplier_B,Displays,3370,1944,0.83,0.27,8,2964,2533,15162.71,0.98,2365,0
SHP02741,Supplier_B,Microchips,4787,1641,0.78,0.22,17,2145,8922,668.4,0.24,1735,1
SHP02742,Supplier_B,Displays,682,1392,0.74,0.09,26,1521,2462,13211.08,0.95,672,1
SHP02743,Supplier_C,Microchips,1713,1583,0.85,0.26,3,2854,8698,12799.37,0.65,281,1
SHP02744,Supplier_A,Batteries,1201,1449,0.87,0.15,22,1541,2865,10594.27,0.05,1694,0
SHP02745,Supplier_A,Sensors,388,1633,0.86,0.19,26,1366,5009,7894.57,0.34,1073,0
SHP02746,Supplier_B,Displays,3959,666,0.73,0.32,26,2095,8973,16050.16,0.48,1040,1
SHP02747,Supplier_A,Processors,3160,523,0.87,0.17,23,566,8710,7205.68,0.83,1346,0
SHP02748,Supplier_A,Batteries,3026,108,0.75,0.23,24,254,9663,4985.24,0.33,307,0
SHP02749,Supplier_B,Microchips,4202,638,0.89,0.34,26,2187,4177,6546.86,0.31,2570,1
SHP02750,Supplier_B,Displays,1283,548,0.82,0.17,15,2597,3865,9073.13,0.92,1293,1
SHP02751,Supplier_D,Microchips,4435,1291,0.95,0.21,15,1181,4197,4674.12,0.08,238,0
SHP02752,Supplier_A,Microchips,1546,1968,0.93,0.21,27,1263,3461,12347.64,0.55,2350,0
SHP02753,Supplier_C,Microchips,1849,616,0.91,0.1,9,1834,8782,17742.08,0.5,353,1
SHP02754,Supplier_B,Sensors,2003,616,0.9,0.26,27,1432,4581,12111.47,0.06,1289,1
SHP02755,Supplier_D,Sensors,3275,1202,0.86,0.26,7,1807,9692,9210.03,0.09,668,0
SHP02756,Supplier_C,Processors,1177,953,0.72,0.09,23,1729,8994,16038.94,0.38,1758,0
SHP02757,Supplier_A,Displays,2477,432,0.89,0.02,8,56,1120,15086.75,0.13,525,0
SHP02758,Supplier_D,Batteries,947,1461,0.84,0.35,8,1935,2775,7657.63,0.48,1260,0
SHP02759,Supplier_B,Batteries,2976,134,0.84,0.21,3,2419,1606,12280.99,0.61,1529,1
SHP02760,Supplier_C,Batteries,1339,1583,0.81,0.08,26,2365,9129,14731.94,0.69,1033,0
SHP02761,Supplier_B,Microchips,1432,1799,0.97,0.11,5,345,8375,5286.53,0.55,1068,0
SHP02762,Supplier_A,Sensors,3606,676,0.77,0.22,14,2667,1819,7642.34,0.38,861,1
SHP02763,Supplier_C,Displays,2479,1510,0.79,0.07,11,1460,1783,2562.63,0.13,668,0
SHP02764,Supplier_A,Microchips,4891,875,0.98,0.03,10,313,2846,19759.77,0.25,2726,0
SHP02765,Supplier_A,Sensors,4222,342,0.93,0.28,16,2187,8560,2174.61,0.42,330,0
SHP02766,Supplier_D,Sensors,3337,1122,0.7,0.26,13,902,1391,3787.82,0.92,1094,0
SHP02767,Supplier_B,Displays,2465,1140,0.96,0.12,28,2585,8880,9856.72,0.2,2433,1
SHP02768,Supplier_C,Displays,2512,836,0.77,0.04,11,1414,2132,17372.8,0.41,1756,1
SHP02769,Supplier_A,Displays,3274,178,0.9,0.18,20,1402,5445,7439.7,0.73,2201,0
SHP02770,Supplier_A,Microchips,472,78,0.86,0.11,22,450,6318,15487.62,0.71,1923,0
SHP02771,Supplier_C,Processors,2049,1416,0.86,0.15,6,406,6562,13682.66,0.97,889,0
SHP02772,Supplier_A,Displays,344,1618,0.91,0.11,8,2852,5439,12953.95,0.19,1515,0
SHP02773,Supplier_D,Processors,1940,1192,0.76,0.08,29,2596,1676,16977.84,0.02,2000,0
SHP02774,Supplier_D,Microchips,3527,741,0.75,0.15,21,883,7251,776.32,0.32,2725,1
SHP02775,Supplier_D,Processors,224,1736,0.89,0.34,12,484,1594,18618.48,0.15,1393,1
SHP02776,Supplier_D,Batteries,4732,182,0.78,0.11,17,168,4324,16669.91,0.55,2536,0
SHP02777,Supplier_A,Processors,2853,1400,0.98,0.13,14,1072,7168,18788.41,0.9,1136,1
SHP02778,Supplier_C,Displays,2019,1258,0.83,0.13,29,2445,7426,15974.96,0.69,442,1
SHP02779,Supplier_C,Microchips,1735,1579,0.73,0.18,5,2636,8730,17632.53,0.14,1712,0
SHP02780,Supplier_C,Displays,1525,695,0.9,0.3,17,1586,3934,4460.02,0.12,438,1
SHP02781,Supplier_C,Batteries,1640,738,0.79,0.15,14,1468,6033,6724.97,0.91,2171,0
SHP02782,Supplier_B,Displays,630,583,0.74,0.29,2,1752,7763,6646.81,0.49,2097,0
SHP02783,Supplier_C,Displays,4449,1314,0.82,0.06,23,579,7086,2628.75,0.92,2045,0
SHP02784,Supplier_B,Displays,3203,1662,0.98,0.32,5,352,5333,14726.8,0.74,685,1
SHP02785,Supplier_B,Sensors,4856,1789,0.82,0.08,28,2299,1839,3155.33,0.99,1609,1
SHP02786,Supplier_D,Batteries,1901,565,0.8,0.03,16,205,3510,1523.93,0.87,521,0
SHP02787,Supplier_B,Displays,1136,1913,0.83,0.07,27,63,5687,15621.21,0.41,1413,0
SHP02788,Supplier_A,Displays,3828,1009,0.7,0.08,27,2853,3887,18140.93,0.76,1413,1
SHP02789,Supplier_B,Displays,4111,214,0.74,0.19,22,938,4043,15400.41,0.47,1142,0
SHP02790,Supplier_D,Microchips,3563,976,0.95,0.17,28,1246,2631,16594.37,0.23,1751,0
SHP02791,Supplier_B,Sensors,1242,982,0.98,0.26,26,494,2405,12114.62,0.24,2525,1
SHP02792,Supplier_A,Microchips,1855,1713,0.75,0.04,17,2219,8632,17811.05,0.4,1277,1
SHP02793,Supplier_A,Sensors,4940,606,0.86,0.18,5,2281,7115,10185.72,0.11,1838,1
SHP02794,Supplier_A,Displays,1729,1291,0.98,0.13,18,1893,7495,19772.29,0.18,1766,0
SHP02795,Supplier_D,Batteries,862,1820,0.75,0.23,12,2768,3489,2516.59,0.5,227,0
SHP02796,Supplier_D,Processors,4989,1721,0.75,0.03,26,98,5490,16279.02,0.95,532,0
SHP02797,Supplier_C,Processors,4939,729,0.97,0.03,6,230,1005,13007.09,0.58,2924,0
SHP02798,Supplier_D,Displays,4057,1042,0.9,0.16,27,1467,3581,11822.6,0.41,2961,1
SHP02799,Supplier_A,Microchips,657,1822,0.74,0.29,14,2238,9411,14653.31,0.24,2085,0
SHP02800,Supplier_A,Batteries,4721,1678,0.81,0.24,13,579,9203,16885.68,0.2,614,1
SHP02801,Supplier_D,Sensors,939,1078,0.72,0.03,28,1725,3842,17326.24,0.66,1465,1
SHP02802,Supplier_B,Displays,102,1741,0.83,0.08,24,633,6504,3919.93,0.85,601,1
SHP02803,Supplier_D,Batteries,1151,806,0.93,0.09,4,2568,7847,4342.2,0.4,1088,0
SHP02804,Supplier_D,Batteries,1504,1945,0.86,0.16,5,1827,9649,815.25,0.55,516,0
SHP02805,Supplier_A,Sensors,256,1154,0.89,0.21,29,1336,9358,3070.93,0.71,199,1
SHP02806,Supplier_C,Batteries,2037,1320,0.79,0.09,11,2240,8283,5645.71,0.06,1517,0
SHP02807,Supplier_A,Microchips,610,904,0.75,0.15,10,756,2973,14560.2,0.35,978,0
SHP02808,Supplier_C,Microchips,3504,542,0.7,0.21,11,343,3195,9777.47,0.73,1176,1
SHP02809,Supplier_A,Microchips,4882,698,0.94,0.15,14,1611,8574,15279.12,0.68,2575,1
SHP02810,Supplier_D,Batteries,1237,1459,0.88,0.07,2,1582,9143,9987.45,0.05,2825,0
SHP02811,Supplier_A,Microchips,4014,1648,0.77,0.18,13,471,8552,11334.15,0.24,2296,0
SHP02812,Supplier_A,Sensors,3421,1041,0.82,0.13,12,1644,4828,2665.8,0.68,2114,0
SHP02813,Supplier_A,Batteries,4766,1380,0.93,0.31,22,2661,6085,15642.89,0.27,2822,0
SHP02814,Supplier_D,Processors,814,677,0.86,0.28,9,2514,5737,15283.47,0.81,550,0
SHP02815,Supplier_D,Batteries,2386,674,0.79,0.08,27,710,1239,6497.45,0.03,1718,0
SHP02816,Supplier_D,Sensors,2754,592,0.78,0.07,24,2156,3952,6907.27,0.19,633,1
SHP02817,Supplier_D,Processors,1090,56,0.76,0.13,15,2355,1855,4783.79,0.28,2679,0
SHP02818,Supplier_C,Batteries,4529,1999,0.94,0.16,15,2890,4238,16369.87,0.93,822,1
SHP02819,Supplier_C,Microchips,2260,1003,0.87,0.33,21,2628,1553,15066.63,0.8,1489,1
SHP02820,Supplier_B,Displays,4557,564,0.91,0.12,24,2263,9134,12378.38,0.88,1447,1
SHP02821,Supplier_D,Displays,2244,1892,0.95,0.31,18,2008,9386,5157.03,0.44,963,1
SHP02822,Supplier_C,Microchips,2163,804,0.99,0.19,23,2101,8338,3851.14,0.82,1643,1
SHP02823,Supplier_A,Displays,2703,1641,0.77,0.31,26,2100,6994,1480.24,0.85,918,0
SHP02824,Supplier_D,Displays,2077,122,0.75,0.25,20,2515,3693,1389.42,0.4,1789,1
SHP02825,Supplier_B,Microchips,475,59,0.83,0.25,21,2459,2971,4149.15,0.99,1686,1
SHP02826,Supplier_B,Microchips,841,1646,0.71,0.19,25,418,6402,2460.38,0.85,2393,0
SHP02827,Supplier_B,Batteries,4585,611,0.93,0.3,29,588,9691,11344.1,0.97,1572,1
SHP02828,Supplier_A,Batteries,2767,171,0.96,0.1,22,2977,5114,7482.76,0.87,2301,0
SHP02829,Supplier_C,Microchips,1340,736,0.9,0.32,22,2443,4773,9176.44,0.78,345,1
SHP02830,Supplier_A,Sensors,3570,562,0.78,0.23,18,780,4647,12084.31,0.94,914,1
SHP02831,Supplier_D,Displays,2467,1039,0.74,0.16,7,946,8909,13352.48,0.42,492,0
SHP02832,Supplier_B,Batteries,2343,490,0.81,0.34,15,1117,3866,13139.93,0.78,262,0
